GID_2,exercise_year,exercise_label,exercise_order,phase_class
NGA.20.9_1,2022,Sep-Dec,20223,2.0
NGA.20.9_1,2023,Jan-May,20231,1.0
NGA.20.9_1,2023,Sep-Dec,20233,2.0
NGA.20.9_1,2024,Jan-May,20241,2.0
NGA.20.9_1,2024,Sep-Dec,20243,2.0
NGA.20.9_1,2025,Jan-May,20251,2.0
NGA.20.9_1,2025,Sep-Dec,20253,2.0
NGA.21.10_1,2019,Sep-Dec,20193,1.0
NGA.21.10_1,2020,Jan-May,20201,1.0
NGA.21.10_1,2020,Sep-Dec,20203,1.0
NGA.21.10_1,2021,Jan-May,20211,2.0
NGA.21.10_1,2021,Jan-May,20211,2.0
NGA.21.10_1,2021,Sep-Dec,20213,2.0
NGA.21.10_1,2022,Jan-May,20221,2.0
NGA.21.10_1,2022,Sep-Dec,20223,2.0
NGA.21.10_1,2023,Jan-May,20231,3.0
NGA.21.10_1,2023,Sep-Dec,20233,2.0
NGA.21.10_1,2024,Jan-May,20241,3.0
NGA.21.10_1,2024,Sep-Dec,20243,3.0
NGA.21.10_1,2025,Jan-May,20251,2.0
NGA.21.10_1,2025,Sep-Dec,20253,3.0
NGA.21.11_1,2019,Sep-Dec,20193,1.0
NGA.21.11_1,2020,Jan-May,20201,1.0
NGA.21.11_1,2020,Sep-Dec,20203,1.0
NGA.21.11_1,2021,Jan-May,20211,2.0
NGA.21.11_1,2021,Sep-Dec,20213,2.0
NGA.21.11_1,2022,Jan-May,20221,2.0
NGA.21.11_1,2022,Sep-Dec,20223,2.0
NGA.21.11_1,2023,Jan-May,20231,3.0
NGA.21.11_1,2023,Sep-Dec,20233,2.0
NGA.21.11_1,2024,Jan-May,20241,3.0
NGA.21.11_1,2024,Sep-Dec,20243,3.0
NGA.21.11_1,2025,Jan-May,20251,2.0
NGA.21.11_1,2025,Sep-Dec,20253,3.0
NGA.21.12_1,2019,Sep-Dec,20193,1.0
NGA.21.12_1,2020,Jan-May,20201,2.0
NGA.21.12_1,2020,Sep-Dec,20203,2.0
NGA.21.12_1,2021,Jan-May,20211,3.0
NGA.21.12_1,2021,Sep-Dec,20213,2.0
NGA.21.12_1,2022,Jan-May,20221,2.0
NGA.21.12_1,2022,Sep-Dec,20223,3.0
NGA.21.12_1,2023,Jan-May,20231,3.0
NGA.21.12_1,2023,Sep-Dec,20233,3.0
NGA.21.12_1,2024,Jan-May,20241,3.0
NGA.21.12_1,2024,Sep-Dec,20243,3.0
NGA.21.12_1,2025,Jan-May,20251,3.0
NGA.21.12_1,2025,Sep-Dec,20253,3.0
NGA.21.13_1,2019,Sep-Dec,20193,1.0
NGA.21.13_1,2020,Jan-May,20201,1.0
NGA.21.13_1,2020,Sep-Dec,20203,2.0
NGA.21.13_1,2021,Jan-May,20211,3.0
NGA.21.13_1,2021,Sep-Dec,20213,2.0
NGA.21.13_1,2022,Jan-May,20221,3.0
NGA.21.13_1,2022,Sep-Dec,20223,3.0
NGA.21.13_1,2023,Jan-May,20231,3.0
NGA.21.13_1,2023,Sep-Dec,20233,2.0
NGA.21.13_1,2024,Jan-May,20241,3.0
NGA.21.13_1,2024,Sep-Dec,20243,3.0
NGA.21.13_1,2025,Jan-May,20251,3.0
NGA.21.13_1,2025,Sep-Dec,20253,2.0
NGA.21.14_1,2019,Sep-Dec,20193,1.0
NGA.21.14_1,2020,Jan-May,20201,1.0
NGA.21.14_1,2020,Sep-Dec,20203,2.0
NGA.21.14_1,2021,Jan-May,20211,3.0
NGA.21.14_1,2021,Jan-May,20211,3.0
NGA.21.14_1,2021,Sep-Dec,20213,2.0
NGA.21.14_1,2022,Jan-May,20221,3.0
NGA.21.14_1,2022,Sep-Dec,20223,3.0
NGA.21.14_1,2023,Jan-May,20231,3.0
NGA.21.14_1,2023,Sep-Dec,20233,2.0
NGA.21.14_1,2024,Jan-May,20241,3.0
NGA.21.14_1,2024,Sep-Dec,20243,3.0
NGA.21.14_1,2025,Jan-May,20251,3.0
NGA.21.14_1,2025,Sep-Dec,20253,2.0
NGA.21.15_1,2019,Sep-Dec,20193,1.0
NGA.21.15_1,2020,Jan-May,20201,1.0
NGA.21.15_1,2020,Sep-Dec,20203,1.0
NGA.21.15_1,2021,Jan-May,20211,2.0
NGA.21.15_1,2021,Sep-Dec,20213,2.0
NGA.21.15_1,2022,Jan-May,20221,2.0
NGA.21.15_1,2022,Sep-Dec,20223,2.0
NGA.21.15_1,2023,Jan-May,20231,3.0
NGA.21.15_1,2023,Sep-Dec,20233,2.0
NGA.21.15_1,2024,Jan-May,20241,3.0
NGA.21.15_1,2024,Sep-Dec,20243,2.0
NGA.21.15_1,2025,Jan-May,20251,2.0
NGA.21.15_1,2025,Sep-Dec,20253,2.0
NGA.21.16_1,2019,Sep-Dec,20193,1.0
NGA.21.16_1,2020,Jan-May,20201,2.0
NGA.21.16_1,2020,Sep-Dec,20203,2.0
NGA.21.16_1,2021,Jan-May,20211,3.0
NGA.21.16_1,2021,Sep-Dec,20213,2.0
NGA.21.16_1,2022,Jan-May,20221,2.0
NGA.21.16_1,2022,Sep-Dec,20223,3.0
NGA.21.16_1,2023,Jan-May,20231,3.0
NGA.21.16_1,2023,Sep-Dec,20233,3.0
NGA.21.16_1,2024,Jan-May,20241,3.0
NGA.21.16_1,2024,Sep-Dec,20243,3.0
NGA.21.16_1,2025,Jan-May,20251,3.0
NGA.21.16_1,2025,Sep-Dec,20253,3.0
NGA.21.17_1,2019,Sep-Dec,20193,1.0
NGA.21.17_1,2020,Jan-May,20201,1.0
NGA.21.17_1,2020,Sep-Dec,20203,2.0
NGA.21.17_1,2021,Jan-May,20211,3.0
NGA.21.17_1,2021,Sep-Dec,20213,2.0
NGA.21.17_1,2022,Jan-May,20221,3.0
NGA.21.17_1,2022,Sep-Dec,20223,3.0
NGA.21.17_1,2023,Jan-May,20231,3.0
NGA.21.17_1,2023,Sep-Dec,20233,2.0
NGA.21.17_1,2024,Jan-May,20241,3.0
NGA.21.17_1,2024,Sep-Dec,20243,2.0
NGA.21.17_1,2025,Jan-May,20251,3.0
NGA.21.17_1,2025,Sep-Dec,20253,3.0
NGA.21.18_1,2019,Sep-Dec,20193,1.0
NGA.21.18_1,2020,Jan-May,20201,2.0
NGA.21.18_1,2020,Sep-Dec,20203,2.0
NGA.21.18_1,2021,Jan-May,20211,3.0
NGA.21.18_1,2021,Sep-Dec,20213,2.0
NGA.21.18_1,2022,Jan-May,20221,2.0
NGA.21.18_1,2022,Sep-Dec,20223,3.0
NGA.21.18_1,2023,Jan-May,20231,3.0
NGA.21.18_1,2023,Sep-Dec,20233,3.0
NGA.21.18_1,2024,Jan-May,20241,3.0
NGA.21.18_1,2024,Sep-Dec,20243,3.0
NGA.21.18_1,2025,Jan-May,20251,3.0
NGA.21.18_1,2025,Sep-Dec,20253,3.0
NGA.21.19_1,2019,Sep-Dec,20193,1.0
NGA.21.19_1,2020,Jan-May,20201,1.0
NGA.21.19_1,2020,Sep-Dec,20203,2.0
NGA.21.19_1,2021,Jan-May,20211,3.0
NGA.21.19_1,2021,Sep-Dec,20213,2.0
NGA.21.19_1,2022,Jan-May,20221,3.0
NGA.21.19_1,2022,Sep-Dec,20223,3.0
NGA.21.19_1,2023,Jan-May,20231,3.0
NGA.21.19_1,2023,Sep-Dec,20233,2.0
NGA.21.19_1,2024,Jan-May,20241,3.0
NGA.21.19_1,2024,Sep-Dec,20243,2.0
NGA.21.19_1,2025,Jan-May,20251,3.0
NGA.21.19_1,2025,Sep-Dec,20253,3.0
NGA.21.1_1,2019,Sep-Dec,20193,1.0
NGA.21.1_1,2020,Jan-May,20201,1.0
NGA.21.1_1,2020,Sep-Dec,20203,2.0
NGA.21.1_1,2021,Jan-May,20211,3.0
NGA.21.1_1,2021,Sep-Dec,20213,2.0
NGA.21.1_1,2022,Jan-May,20221,3.0
NGA.21.1_1,2022,Sep-Dec,20223,3.0
NGA.21.1_1,2023,Jan-May,20231,3.0
NGA.21.1_1,2023,Sep-Dec,20233,2.0
NGA.21.1_1,2024,Jan-May,20241,3.0
NGA.21.1_1,2024,Sep-Dec,20243,2.0
NGA.21.1_1,2025,Jan-May,20251,3.0
NGA.21.1_1,2025,Sep-Dec,20253,3.0
NGA.21.20_1,2019,Sep-Dec,20193,1.0
NGA.21.20_1,2020,Jan-May,20201,1.0
NGA.21.20_1,2020,Sep-Dec,20203,1.0
NGA.21.20_1,2021,Jan-May,20211,2.0
NGA.21.20_1,2021,Sep-Dec,20213,2.0
NGA.21.20_1,2022,Jan-May,20221,2.0
NGA.21.20_1,2022,Sep-Dec,20223,2.0
NGA.21.20_1,2023,Jan-May,20231,3.0
NGA.21.20_1,2023,Sep-Dec,20233,2.0
NGA.21.20_1,2024,Jan-May,20241,3.0
NGA.21.20_1,2024,Sep-Dec,20243,2.0
NGA.21.20_1,2025,Jan-May,20251,2.0
NGA.21.20_1,2025,Sep-Dec,20253,2.0
NGA.21.21_1,2019,Sep-Dec,20193,1.0
NGA.21.21_1,2020,Jan-May,20201,2.0
NGA.21.21_1,2020,Sep-Dec,20203,2.0
NGA.21.21_1,2021,Jan-May,20211,3.0
NGA.21.21_1,2021,Jan-May,20211,3.0
NGA.21.21_1,2021,Sep-Dec,20213,2.0
NGA.21.21_1,2022,Jan-May,20221,2.0
NGA.21.21_1,2022,Sep-Dec,20223,3.0
NGA.21.21_1,2023,Jan-May,20231,3.0
NGA.21.21_1,2023,Sep-Dec,20233,3.0
NGA.21.21_1,2024,Jan-May,20241,3.0
NGA.21.21_1,2024,Sep-Dec,20243,3.0
NGA.21.21_1,2025,Jan-May,20251,3.0
NGA.21.21_1,2025,Sep-Dec,20253,3.0
NGA.21.22_1,2019,Sep-Dec,20193,1.0
NGA.21.22_1,2020,Jan-May,20201,2.0
NGA.21.22_1,2020,Sep-Dec,20203,2.0
NGA.21.22_1,2021,Jan-May,20211,3.0
NGA.21.22_1,2021,Sep-Dec,20213,2.0
NGA.21.22_1,2022,Jan-May,20221,2.0
NGA.21.22_1,2022,Sep-Dec,20223,3.0
NGA.21.22_1,2023,Jan-May,20231,3.0
NGA.21.22_1,2023,Sep-Dec,20233,3.0
NGA.21.22_1,2024,Jan-May,20241,3.0
NGA.21.22_1,2024,Sep-Dec,20243,3.0
NGA.21.22_1,2025,Jan-May,20251,3.0
NGA.21.22_1,2025,Sep-Dec,20253,3.0
NGA.21.23_1,2019,Sep-Dec,20193,1.0
NGA.21.23_1,2020,Jan-May,20201,1.0
NGA.21.23_1,2020,Sep-Dec,20203,1.0
NGA.21.23_1,2021,Jan-May,20211,2.0
NGA.21.23_1,2021,Sep-Dec,20213,2.0
NGA.21.23_1,2022,Jan-May,20221,2.0
NGA.21.23_1,2022,Sep-Dec,20223,2.0
NGA.21.23_1,2023,Jan-May,20231,3.0
NGA.21.23_1,2023,Sep-Dec,20233,2.0
NGA.21.23_1,2024,Jan-May,20241,3.0
NGA.21.23_1,2024,Sep-Dec,20243,2.0
NGA.21.23_1,2025,Jan-May,20251,2.0
NGA.21.23_1,2025,Sep-Dec,20253,2.0
NGA.21.24_1,2019,Sep-Dec,20193,1.0
NGA.21.24_1,2020,Jan-May,20201,1.0
NGA.21.24_1,2020,Sep-Dec,20203,1.0
NGA.21.24_1,2021,Jan-May,20211,2.0
NGA.21.24_1,2021,Sep-Dec,20213,2.0
NGA.21.24_1,2022,Jan-May,20221,2.0
NGA.21.24_1,2022,Sep-Dec,20223,2.0
NGA.21.24_1,2023,Jan-May,20231,3.0
NGA.21.24_1,2023,Sep-Dec,20233,2.0
NGA.21.24_1,2024,Jan-May,20241,3.0
NGA.21.24_1,2024,Sep-Dec,20243,3.0
NGA.21.24_1,2025,Jan-May,20251,2.0
NGA.21.24_1,2025,Sep-Dec,20253,3.0
NGA.21.25_1,2019,Sep-Dec,20193,1.0
NGA.21.25_1,2020,Jan-May,20201,1.0
NGA.21.25_1,2020,Sep-Dec,20203,2.0
NGA.21.25_1,2021,Jan-May,20211,3.0
NGA.21.25_1,2021,Sep-Dec,20213,2.0
NGA.21.25_1,2022,Jan-May,20221,3.0
NGA.21.25_1,2022,Sep-Dec,20223,3.0
NGA.21.25_1,2023,Jan-May,20231,3.0
NGA.21.25_1,2023,Sep-Dec,20233,2.0
NGA.21.25_1,2024,Jan-May,20241,3.0
NGA.21.25_1,2024,Sep-Dec,20243,2.0
NGA.21.25_1,2025,Jan-May,20251,3.0
NGA.21.25_1,2025,Sep-Dec,20253,3.0
NGA.21.26_1,2019,Sep-Dec,20193,1.0
NGA.21.26_1,2020,Jan-May,20201,1.0
NGA.21.26_1,2020,Sep-Dec,20203,1.0
NGA.21.26_1,2021,Jan-May,20211,2.0
NGA.21.26_1,2021,Sep-Dec,20213,2.0
NGA.21.26_1,2022,Jan-May,20221,2.0
NGA.21.26_1,2022,Sep-Dec,20223,2.0
NGA.21.26_1,2023,Jan-May,20231,3.0
NGA.21.26_1,2023,Sep-Dec,20233,2.0
NGA.21.26_1,2024,Jan-May,20241,3.0
NGA.21.26_1,2024,Sep-Dec,20243,3.0
NGA.21.26_1,2025,Jan-May,20251,2.0
NGA.21.26_1,2025,Sep-Dec,20253,3.0
NGA.21.27_1,2019,Sep-Dec,20193,1.0
NGA.21.27_1,2020,Jan-May,20201,1.0
NGA.21.27_1,2020,Sep-Dec,20203,1.0
NGA.21.27_1,2021,Jan-May,20211,2.0
NGA.21.27_1,2021,Sep-Dec,20213,2.0
NGA.21.27_1,2022,Jan-May,20221,2.0
NGA.21.27_1,2022,Sep-Dec,20223,2.0
NGA.21.27_1,2023,Jan-May,20231,3.0
NGA.21.27_1,2023,Sep-Dec,20233,2.0
NGA.21.27_1,2024,Jan-May,20241,3.0
NGA.21.27_1,2024,Sep-Dec,20243,3.0
NGA.21.27_1,2025,Jan-May,20251,2.0
NGA.21.27_1,2025,Sep-Dec,20253,3.0
NGA.21.28_1,2019,Sep-Dec,20193,1.0
NGA.21.28_1,2020,Jan-May,20201,1.0
NGA.21.28_1,2020,Sep-Dec,20203,2.0
NGA.21.28_1,2021,Jan-May,20211,3.0
NGA.21.28_1,2021,Sep-Dec,20213,2.0
NGA.21.28_1,2022,Jan-May,20221,3.0
NGA.21.28_1,2022,Sep-Dec,20223,3.0
NGA.21.28_1,2023,Jan-May,20231,3.0
NGA.21.28_1,2023,Sep-Dec,20233,2.0
NGA.21.28_1,2024,Jan-May,20241,3.0
NGA.21.28_1,2024,Sep-Dec,20243,2.0
NGA.21.28_1,2025,Jan-May,20251,3.0
NGA.21.28_1,2025,Sep-Dec,20253,2.0
NGA.21.29_1,2019,Sep-Dec,20193,1.0
NGA.21.29_1,2020,Jan-May,20201,1.0
NGA.21.29_1,2020,Sep-Dec,20203,2.0
NGA.21.29_1,2021,Jan-May,20211,3.0
NGA.21.29_1,2021,Sep-Dec,20213,2.0
NGA.21.29_1,2022,Jan-May,20221,3.0
NGA.21.29_1,2022,Sep-Dec,20223,3.0
NGA.21.29_1,2023,Jan-May,20231,3.0
NGA.21.29_1,2023,Sep-Dec,20233,2.0
NGA.21.29_1,2024,Jan-May,20241,3.0
NGA.21.29_1,2024,Sep-Dec,20243,2.0
NGA.21.29_1,2025,Jan-May,20251,3.0
NGA.21.29_1,2025,Sep-Dec,20253,2.0
NGA.21.2_1,2019,Sep-Dec,20193,1.0
NGA.21.2_1,2020,Jan-May,20201,2.0
NGA.21.2_1,2020,Sep-Dec,20203,2.0
NGA.21.2_1,2021,Jan-May,20211,3.0
NGA.21.2_1,2021,Sep-Dec,20213,2.0
NGA.21.2_1,2022,Jan-May,20221,2.0
NGA.21.2_1,2022,Sep-Dec,20223,3.0
NGA.21.2_1,2023,Jan-May,20231,3.0
NGA.21.2_1,2023,Sep-Dec,20233,3.0
NGA.21.2_1,2024,Jan-May,20241,3.0
NGA.21.2_1,2024,Sep-Dec,20243,3.0
NGA.21.2_1,2025,Jan-May,20251,3.0
NGA.21.2_1,2025,Sep-Dec,20253,3.0
NGA.21.30_1,2019,Sep-Dec,20193,1.0
NGA.21.30_1,2020,Jan-May,20201,2.0
NGA.21.30_1,2020,Sep-Dec,20203,2.0
NGA.21.30_1,2021,Jan-May,20211,3.0
NGA.21.30_1,2021,Sep-Dec,20213,2.0
NGA.21.30_1,2022,Jan-May,20221,2.0
NGA.21.30_1,2022,Sep-Dec,20223,3.0
NGA.21.30_1,2023,Jan-May,20231,3.0
NGA.21.30_1,2023,Sep-Dec,20233,3.0
NGA.21.30_1,2024,Jan-May,20241,3.0
NGA.21.30_1,2024,Sep-Dec,20243,3.0
NGA.21.30_1,2025,Jan-May,20251,3.0
NGA.21.30_1,2025,Sep-Dec,20253,3.0
NGA.21.31_1,2019,Sep-Dec,20193,1.0
NGA.21.31_1,2020,Jan-May,20201,1.0
NGA.21.31_1,2020,Sep-Dec,20203,2.0
NGA.21.31_1,2021,Jan-May,20211,3.0
NGA.21.31_1,2021,Sep-Dec,20213,2.0
NGA.21.31_1,2022,Jan-May,20221,3.0
NGA.21.31_1,2022,Sep-Dec,20223,3.0
NGA.21.31_1,2023,Jan-May,20231,3.0
NGA.21.31_1,2023,Sep-Dec,20233,2.0
NGA.21.31_1,2024,Jan-May,20241,3.0
NGA.21.31_1,2024,Sep-Dec,20243,3.0
NGA.21.31_1,2025,Jan-May,20251,3.0
NGA.21.31_1,2025,Sep-Dec,20253,2.0
NGA.21.32_1,2019,Sep-Dec,20193,1.0
NGA.21.32_1,2020,Jan-May,20201,2.0
NGA.21.32_1,2020,Sep-Dec,20203,2.0
NGA.21.32_1,2021,Jan-May,20211,3.0
NGA.21.32_1,2021,Sep-Dec,20213,2.0
NGA.21.32_1,2022,Jan-May,20221,2.0
NGA.21.32_1,2022,Sep-Dec,20223,3.0
NGA.21.32_1,2023,Jan-May,20231,3.0
NGA.21.32_1,2023,Sep-Dec,20233,3.0
NGA.21.32_1,2024,Jan-May,20241,3.0
NGA.21.32_1,2024,Sep-Dec,20243,3.0
NGA.21.32_1,2025,Jan-May,20251,3.0
NGA.21.32_1,2025,Sep-Dec,20253,3.0
NGA.21.33_1,2019,Sep-Dec,20193,1.0
NGA.21.33_1,2020,Jan-May,20201,1.0
NGA.21.33_1,2020,Sep-Dec,20203,1.0
NGA.21.33_1,2021,Jan-May,20211,2.0
NGA.21.33_1,2021,Sep-Dec,20213,2.0
NGA.21.33_1,2022,Jan-May,20221,2.0
NGA.21.33_1,2022,Sep-Dec,20223,2.0
NGA.21.33_1,2023,Jan-May,20231,3.0
NGA.21.33_1,2023,Sep-Dec,20233,2.0
NGA.21.33_1,2024,Jan-May,20241,3.0
NGA.21.33_1,2024,Sep-Dec,20243,3.0
NGA.21.33_1,2025,Jan-May,20251,2.0
NGA.21.33_1,2025,Sep-Dec,20253,3.0
NGA.21.34_1,2019,Sep-Dec,20193,1.0
NGA.21.34_1,2020,Jan-May,20201,1.0
NGA.21.34_1,2020,Sep-Dec,20203,1.0
NGA.21.34_1,2021,Jan-May,20211,2.0
NGA.21.34_1,2021,Sep-Dec,20213,2.0
NGA.21.34_1,2022,Jan-May,20221,2.0
NGA.21.34_1,2022,Sep-Dec,20223,2.0
NGA.21.34_1,2023,Jan-May,20231,3.0
NGA.21.34_1,2023,Sep-Dec,20233,2.0
NGA.21.34_1,2024,Jan-May,20241,3.0
NGA.21.34_1,2024,Sep-Dec,20243,3.0
NGA.21.34_1,2025,Jan-May,20251,2.0
NGA.21.34_1,2025,Sep-Dec,20253,3.0
NGA.21.3_1,2019,Sep-Dec,20193,1.0
NGA.21.3_1,2020,Jan-May,20201,2.0
NGA.21.3_1,2020,Sep-Dec,20203,2.0
NGA.21.3_1,2021,Jan-May,20211,3.0
NGA.21.3_1,2021,Sep-Dec,20213,2.0
NGA.21.3_1,2022,Jan-May,20221,2.0
NGA.21.3_1,2022,Sep-Dec,20223,3.0
NGA.21.3_1,2023,Jan-May,20231,3.0
NGA.21.3_1,2023,Sep-Dec,20233,3.0
NGA.21.3_1,2024,Jan-May,20241,3.0
NGA.21.3_1,2024,Sep-Dec,20243,3.0
NGA.21.3_1,2025,Jan-May,20251,3.0
NGA.21.3_1,2025,Sep-Dec,20253,3.0
NGA.21.4_1,2019,Sep-Dec,20193,1.0
NGA.21.4_1,2020,Jan-May,20201,1.0
NGA.21.4_1,2020,Sep-Dec,20203,1.0
NGA.21.4_1,2021,Jan-May,20211,2.0
NGA.21.4_1,2021,Sep-Dec,20213,2.0
NGA.21.4_1,2022,Jan-May,20221,2.0
NGA.21.4_1,2022,Sep-Dec,20223,2.0
NGA.21.4_1,2023,Jan-May,20231,3.0
NGA.21.4_1,2023,Sep-Dec,20233,2.0
NGA.21.4_1,2024,Jan-May,20241,3.0
NGA.21.4_1,2024,Sep-Dec,20243,3.0
NGA.21.4_1,2025,Jan-May,20251,2.0
NGA.21.4_1,2025,Sep-Dec,20253,3.0
NGA.21.5_1,2019,Sep-Dec,20193,1.0
NGA.21.5_1,2020,Jan-May,20201,1.0
NGA.21.5_1,2020,Sep-Dec,20203,1.0
NGA.21.5_1,2021,Jan-May,20211,2.0
NGA.21.5_1,2021,Sep-Dec,20213,2.0
NGA.21.5_1,2022,Jan-May,20221,2.0
NGA.21.5_1,2022,Sep-Dec,20223,2.0
NGA.21.5_1,2023,Jan-May,20231,3.0
NGA.21.5_1,2023,Sep-Dec,20233,2.0
NGA.21.5_1,2024,Jan-May,20241,3.0
NGA.21.5_1,2024,Sep-Dec,20243,3.0
NGA.21.5_1,2025,Jan-May,20251,2.0
NGA.21.5_1,2025,Sep-Dec,20253,3.0
NGA.21.6_1,2019,Sep-Dec,20193,1.0
NGA.21.6_1,2020,Jan-May,20201,2.0
NGA.21.6_1,2020,Sep-Dec,20203,2.0
NGA.21.6_1,2021,Jan-May,20211,3.0
NGA.21.6_1,2021,Sep-Dec,20213,2.0
NGA.21.6_1,2022,Jan-May,20221,2.0
NGA.21.6_1,2022,Sep-Dec,20223,3.0
NGA.21.6_1,2023,Jan-May,20231,3.0
NGA.21.6_1,2023,Sep-Dec,20233,3.0
NGA.21.6_1,2024,Jan-May,20241,3.0
NGA.21.6_1,2024,Sep-Dec,20243,3.0
NGA.21.6_1,2025,Jan-May,20251,3.0
NGA.21.6_1,2025,Sep-Dec,20253,3.0
NGA.21.7_1,2019,Sep-Dec,20193,1.0
NGA.21.7_1,2020,Jan-May,20201,1.0
NGA.21.7_1,2020,Sep-Dec,20203,2.0
NGA.21.7_1,2021,Jan-May,20211,3.0
NGA.21.7_1,2021,Sep-Dec,20213,2.0
NGA.21.7_1,2022,Jan-May,20221,3.0
NGA.21.7_1,2022,Sep-Dec,20223,3.0
NGA.21.7_1,2023,Jan-May,20231,3.0
NGA.21.7_1,2023,Sep-Dec,20233,2.0
NGA.21.7_1,2024,Jan-May,20241,3.0
NGA.21.7_1,2024,Sep-Dec,20243,3.0
NGA.21.7_1,2025,Jan-May,20251,3.0
NGA.21.7_1,2025,Sep-Dec,20253,2.0
NGA.21.8_1,2019,Sep-Dec,20193,1.0
NGA.21.8_1,2020,Jan-May,20201,1.0
NGA.21.8_1,2020,Sep-Dec,20203,2.0
NGA.21.8_1,2021,Jan-May,20211,3.0
NGA.21.8_1,2021,Sep-Dec,20213,2.0
NGA.21.8_1,2022,Jan-May,20221,3.0
NGA.21.8_1,2022,Sep-Dec,20223,3.0
NGA.21.8_1,2023,Jan-May,20231,3.0
NGA.21.8_1,2023,Sep-Dec,20233,2.0
NGA.21.8_1,2024,Jan-May,20241,3.0
NGA.21.8_1,2024,Sep-Dec,20243,2.0
NGA.21.8_1,2025,Jan-May,20251,3.0
NGA.21.8_1,2025,Sep-Dec,20253,3.0
NGA.21.9_1,2019,Sep-Dec,20193,1.0
NGA.21.9_1,2020,Jan-May,20201,2.0
NGA.21.9_1,2020,Sep-Dec,20203,2.0
NGA.21.9_1,2021,Jan-May,20211,3.0
NGA.21.9_1,2021,Sep-Dec,20213,2.0
NGA.21.9_1,2022,Jan-May,20221,2.0
NGA.21.9_1,2022,Sep-Dec,20223,3.0
NGA.21.9_1,2023,Jan-May,20231,3.0
NGA.21.9_1,2023,Sep-Dec,20233,3.0
NGA.21.9_1,2024,Jan-May,20241,3.0
NGA.21.9_1,2024,Sep-Dec,20243,3.0
NGA.21.9_1,2025,Jan-May,20251,3.0
NGA.21.9_1,2025,Sep-Dec,20253,3.0
NGA.22.10_1,2019,Sep-Dec,20193,1.0
NGA.22.10_1,2020,Jan-May,20201,2.0
NGA.22.10_1,2020,Sep-Dec,20203,2.0
NGA.22.10_1,2021,Jan-May,20211,2.0
NGA.22.10_1,2021,Sep-Dec,20213,2.0
NGA.22.10_1,2022,Jan-May,20221,2.0
NGA.22.10_1,2022,Sep-Dec,20223,2.0
NGA.22.10_1,2023,Jan-May,20231,2.0
NGA.22.10_1,2023,Sep-Dec,20233,2.0
NGA.22.10_1,2024,Jan-May,20241,2.0
NGA.22.10_1,2024,Sep-Dec,20243,3.0
NGA.22.10_1,2025,Jan-May,20251,2.0
NGA.22.10_1,2025,Sep-Dec,20253,2.0
NGA.22.11_1,2019,Sep-Dec,20193,1.0
NGA.22.11_1,2020,Jan-May,20201,1.0
NGA.22.11_1,2020,Sep-Dec,20203,2.0
NGA.22.11_1,2021,Jan-May,20211,2.0
NGA.22.11_1,2021,Sep-Dec,20213,1.0
NGA.22.11_1,2022,Jan-May,20221,2.0
NGA.22.11_1,2022,Sep-Dec,20223,2.0
NGA.22.11_1,2023,Jan-May,20231,2.0
NGA.22.11_1,2023,Sep-Dec,20233,1.0
NGA.22.11_1,2024,Jan-May,20241,2.0
NGA.22.11_1,2024,Sep-Dec,20243,2.0
NGA.22.11_1,2025,Jan-May,20251,2.0
NGA.22.11_1,2025,Sep-Dec,20253,2.0
NGA.22.12_1,2019,Sep-Dec,20193,1.0
NGA.22.12_1,2020,Jan-May,20201,1.0
NGA.22.12_1,2020,Sep-Dec,20203,2.0
NGA.22.12_1,2021,Jan-May,20211,2.0
NGA.22.12_1,2021,Sep-Dec,20213,1.0
NGA.22.12_1,2022,Jan-May,20221,2.0
NGA.22.12_1,2022,Sep-Dec,20223,2.0
NGA.22.12_1,2023,Jan-May,20231,2.0
NGA.22.12_1,2023,Sep-Dec,20233,1.0
NGA.22.12_1,2024,Jan-May,20241,2.0
NGA.22.12_1,2024,Sep-Dec,20243,2.0
NGA.22.12_1,2025,Jan-May,20251,2.0
NGA.22.12_1,2025,Sep-Dec,20253,2.0
NGA.22.13_1,2019,Sep-Dec,20193,1.0
NGA.22.13_1,2020,Jan-May,20201,1.0
NGA.22.13_1,2020,Sep-Dec,20203,2.0
NGA.22.13_1,2021,Jan-May,20211,2.0
NGA.22.13_1,2021,Sep-Dec,20213,1.0
NGA.22.13_1,2022,Jan-May,20221,2.0
NGA.22.13_1,2022,Sep-Dec,20223,2.0
NGA.22.13_1,2023,Jan-May,20231,2.0
NGA.22.13_1,2023,Sep-Dec,20233,1.0
NGA.22.13_1,2024,Jan-May,20241,2.0
NGA.22.13_1,2024,Sep-Dec,20243,3.0
NGA.22.13_1,2025,Jan-May,20251,2.0
NGA.22.13_1,2025,Sep-Dec,20253,2.0
NGA.22.14_1,2019,Sep-Dec,20193,1.0
NGA.22.14_1,2020,Jan-May,20201,1.0
NGA.22.14_1,2020,Sep-Dec,20203,2.0
NGA.22.14_1,2021,Jan-May,20211,2.0
NGA.22.14_1,2021,Sep-Dec,20213,1.0
NGA.22.14_1,2022,Jan-May,20221,2.0
NGA.22.14_1,2022,Sep-Dec,20223,2.0
NGA.22.14_1,2023,Jan-May,20231,2.0
NGA.22.14_1,2023,Sep-Dec,20233,1.0
NGA.22.14_1,2024,Jan-May,20241,2.0
NGA.22.14_1,2024,Sep-Dec,20243,2.0
NGA.22.14_1,2025,Jan-May,20251,2.0
