GID_2,exercise_year,exercise_label,phase_class,population,ndvi_mean_6m,rainfall_sum_6m,lst_mean_6m,nightlight_mean_6m,ndvi_mean_3m,rainfall_sum_3m,conflict_events_6m,conflict_fatalities_6m
NGA.21.14_1,2023,Jan-May,3.0,363548.0,0.5003820978306662,699.4205401431357,28.93515434621472,0.48445533870564156,0.42849360249286556,49.49629329888316,0,0
NGA.21.17_1,2023,Jan-May,3.0,338043.0,0.484740923684784,712.7476634086452,29.667422459884744,0.2717618847184672,0.3815776186071735,23.2641202865661,0,0
NGA.21.19_1,2023,Jan-May,3.0,392778.0,0.491824923409191,637.2793780779181,29.43733131636061,0.2629163190201052,0.3871500859896812,26.27528927866362,0,0
NGA.21.25_1,2023,Jan-May,3.0,295305.0,0.46971625427750996,693.7527286149996,29.846706849633136,0.33185158049211183,0.36902379651910433,25.12702957291245,0,0
NGA.21.28_1,2023,Jan-May,3.0,183770.0,0.4117304189559929,687.1412355192941,30.335269139238576,0.27123946255865705,0.326124488583563,18.67451013752186,0,0
NGA.21.29_1,2023,Jan-May,3.0,274500.0,0.4288889701332055,698.0173132395898,29.984722953824413,0.27579402634951733,0.34359189215933855,21.803804694796973,0,0
NGA.21.31_1,2023,Jan-May,3.0,227147.0,0.48945681968175164,665.0211893901353,29.00630331030743,0.29498384720322784,0.42708571144077573,50.90528151791021,0,0
NGA.22.1_1,2023,Jan-May,2.0,107664.0,0.373210650990899,603.25161974675,32.644289274519814,0.43598802301391354,0.30061065125152475,32.13926620124041,0,0
NGA.22.6_1,2023,Jan-May,2.0,431150.0,0.39563756953078677,671.8646139636649,32.1836239367399,0.7691521256524957,0.3205525257096306,29.11652288770816,0,0
NGA.22.7_1,2023,Jan-May,2.0,198299.0,0.43780234516150923,694.2501074635368,31.338719209529472,0.2791730513465513,0.383118660146653,28.317748303376717,0,0
NGA.22.11_1,2023,Jan-May,2.0,242486.0,0.3891798958835755,545.6222800399901,32.7311778359041,0.32849226553775895,0.3048075089170344,28.106702013315157,0,0
NGA.22.12_1,2023,Jan-May,2.0,317411.0,0.4233276253110307,687.771029473784,31.996442565961505,0.29977571743565823,0.38057362268885636,32.6990379409994,0,0
NGA.22.13_1,2023,Jan-May,2.0,136314.0,0.40690677194723834,691.7404094216723,31.796130453048633,0.2925233451593051,0.32959003065466086,26.536989479672535,0,0
NGA.22.14_1,2023,Jan-May,2.0,248491.0,0.38626272465540007,850.7524194772354,32.63884634406711,0.22331039882716294,0.3588834406277969,36.59185041341263,0,0
NGA.22.15_1,2023,Jan-May,2.0,278892.0,0.4136949961924928,736.8077516825801,32.08671388924215,0.29202203289488105,0.3665588972699691,29.960125493143458,0,0
NGA.22.2_1,2023,Jan-May,2.0,304523.0,0.34796013236251633,592.4900327946312,33.28581517565135,0.3063166144002489,0.29478288166813754,19.67844305564924,0,0
NGA.22.3_1,2023,Jan-May,2.0,321409.0,0.37842752514112576,581.3644689183476,31.95212606625768,0.34898157530244717,0.31450090387524576,24.639140664086565,0,0
NGA.22.4_1,2023,Jan-May,2.0,186777.0,0.3748492856581029,551.1684039147352,32.225283005209214,0.317771230607309,0.3110296599993638,21.121787694764524,0,0
NGA.22.5_1,2023,Jan-May,2.0,382025.0,0.46740590433383905,882.0926202638584,31.32356059415788,0.23089233186994151,0.4324083882153172,44.23736016365706,0,0
NGA.22.8_1,2023,Jan-May,2.0,234676.0,0.44701001368635035,742.5005850091509,31.837990566571634,0.28066326392610097,0.4052476988369207,28.836275587074255,0,0
NGA.22.19_1,2023,Jan-May,2.0,238309.0,0.41649502635305713,769.8140752448226,31.56853223516208,0.2832373279276152,0.3917520155652566,29.61997478764255,0,0
NGA.22.10_1,2023,Jan-May,2.0,425775.0,0.4813045253376875,868.1861360306232,32.70236709696493,0.2311976437714602,0.4359367497637357,67.60959677693853,0,0
NGA.22.16_1,2023,Jan-May,2.0,192240.0,0.4368879163933814,986.6292762563274,30.39146908317392,0.2542813476611227,0.440022375455518,98.19207545900491,0,0
NGA.22.17_1,2023,Jan-May,2.0,202401.0,0.4330079210800522,838.5574257467919,31.08314712597362,0.24380679565605115,0.418316009612262,89.80948063147115,0,0
NGA.22.18_1,2023,Jan-May,2.0,147229.0,0.4753861021320594,871.6284499977538,32.78450556068361,0.2431324758491135,0.44125936982817243,62.27680178809247,0,0
NGA.22.9_1,2023,Jan-May,2.0,204069.0,0.4457284012684239,785.4349744273035,31.536356067889994,0.26400554804714244,0.4110495964426771,59.514640313032295,0,0
NGA.22.20_1,2023,Jan-May,2.0,161411.0,0.3686005465376787,850.8741749373667,31.114777657329753,0.27137273033388537,0.385664467638655,63.660991066478616,0,0
NGA.22.21_1,2023,Jan-May,2.0,265373.0,0.40807181694404027,825.5422151468774,32.487940146328846,0.2589385507533828,0.38888807344336246,67.44895785594206,0,0
NGA.23.2_1,2023,Jan-May,2.0,165300.0,0.5096771779010177,881.1511671926994,28.878786545441727,0.4165822841979203,0.5399823156043922,276.1061211329347,0,0
NGA.23.1_1,2023,Jan-May,2.0,293200.0,0.5295109809220014,857.8855891554927,29.50163519764422,0.5223595089988678,0.5411913037001916,291.6452088016359,0,0
NGA.23.16_1,2023,Jan-May,2.0,301800.0,0.5425487765109781,878.6305716538488,29.316973407215784,0.4522710925808682,0.5551020227152986,315.75529290276864,0,0
NGA.23.17_1,2023,Jan-May,2.0,439500.0,0.5777339649668768,887.6186958155533,28.72162429193735,0.410919296296161,0.57201588733661,317.08428809109216,1,4
NGA.23.15_1,2023,Jan-May,2.0,53700.0,0.5381823925148254,923.1427422786664,28.442825909265633,0.34827965536265126,0.587667946662529,349.115353001211,0,0
NGA.23.3_1,2023,Jan-May,2.0,359300.0,0.5828333669098028,820.7281251741697,28.63075103483142,0.30679082937364194,0.647585351488064,271.40589038431756,0,0
NGA.23.4_1,2023,Jan-May,2.0,188600.0,0.5293388575641789,837.3726161397173,28.62981378319994,0.3349805915660715,0.5634729924715741,267.1685314625188,1,1
NGA.23.5_1,2023,Jan-May,2.0,352300.0,0.5620358947239044,871.1160429249559,28.865534996876516,0.2969187072809767,0.679965378585503,278.2144598044943,0,0
NGA.23.6_1,2023,Jan-May,2.0,172200.0,0.3643778795078678,877.3518979674533,28.059969662125344,0.26809326729136235,0.3798151982416857,259.08103309200123,0,0
NGA.23.7_1,2023,Jan-May,2.0,107700.0,0.23034683763034983,828.0083773288691,27.767525638560645,0.32083959809781254,0.21422682804970547,266.829877104765,0,0
NGA.23.8_1,2023,Jan-May,2.0,172200.0,0.493542277401059,784.130684022117,28.120105358550465,0.2938972803616834,0.5913622921422736,226.333244281292,0,0
NGA.23.14_1,2023,Jan-May,2.0,258500.0,0.529971839991623,794.8070993787214,27.97730252114962,0.306066376928301,0.6614201943639072,241.6415394431152,0,0
NGA.23.19_1,2023,Jan-May,2.0,198500.0,0.6180556822116833,830.7313413175057,28.50656842024622,0.3458764115122365,0.6371581266411983,249.90953877204186,0,0
NGA.23.18_1,2023,Jan-May,2.0,213900.0,0.5527370828463458,843.1226042831167,28.175809234460672,0.32757421791348146,0.6629120853563834,278.08618016066146,0,0
NGA.23.9_1,2023,Jan-May,2.0,160100.0,0.5611348763131094,871.1723717999811,28.47012892054418,0.29830192581922116,0.6103948453278539,277.24668661676964,0,0
NGA.23.10_1,2023,Jan-May,2.0,195200.0,0.5543636665586599,842.0992298429433,29.141487087066974,0.3585034968701894,0.5933886990833686,242.03196334119409,0,0
NGA.23.11_1,2023,Jan-May,2.0,155400.0,0.4761331263272243,759.9459501248749,28.492802001110093,0.33078503755387695,0.515983897722794,221.00559788105042,0,0
NGA.23.12_1,2023,Jan-May,2.0,265400.0,0.5193007011537896,757.2318337981524,29.95592829415149,0.424126353779915,0.5308594244502332,212.5540566318174,1,2
NGA.23.13_1,2023,Jan-May,2.0,89100.0,0.6040347043988877,814.8179669839185,29.041342728196142,0.2765549072376816,0.6164436497604633,198.06874065507347,0,0
NGA.23.20_1,2023,Jan-May,2.0,199300.0,0.601923080435706,809.6118703932908,29.333493949422657,0.2753842920267718,0.5977221884678944,196.45997021175714,0,0
NGA.23.21_1,2023,Jan-May,2.0,188900.0,0.5516219370372005,804.4335989875423,29.87971942158953,0.28137498988628007,0.5615989849275803,190.60305618627862,0,0
NGA.24.1_1,2023,Jan-May,2.0,192067.0,0.5363959368084027,692.0879231118957,30.15731807581392,0.4696588163461109,0.5610008782591616,177.11265080027823,0,0
NGA.24.6_1,2023,Jan-May,2.0,319599.0,0.5089917171604827,783.2343439977082,31.620417547693734,0.6712335415440047,0.5159333839012958,165.22656096453613,4,4
NGA.24.7_1,2023,Jan-May,2.0,322267.0,0.5210106058292415,736.428108403427,31.02979744294885,1.0122697156584863,0.5431322890971878,169.9098807632065,0,0
NGA.24.8_1,2023,Jan-May,2.0,562556.0,0.3625328513468476,709.7765854363737,33.69673465229269,2.6497083825004832,0.3599098563917444,151.068053063251,0,0
NGA.24.2_1,2023,Jan-May,2.0,318368.0,0.5314065036495331,892.4953465133319,30.214151663286188,0.27393928838261766,0.5325120177433377,137.2934447052401,0,0
NGA.24.11_1,2023,Jan-May,2.0,310570.0,0.524547606828967,852.6377130200199,30.448318555702638,0.2630184349741112,0.514160602200617,158.98651984907406,0,0
NGA.24.3_1,2023,Jan-May,2.0,186200.0,0.5038954616028278,719.1564044379975,31.435914529081415,0.27832087055147625,0.49927636726402275,125.37824812789931,0,0
NGA.24.12_1,2023,Jan-May,2.0,163200.0,0.5265090425012527,704.5294757887048,30.437190489745053,0.29361026866982537,0.5455617100511386,128.72584963123086,0,0
NGA.24.16_1,2023,Jan-May,2.0,166400.0,0.5350351724616552,762.5374251283087,30.066432384943713,0.26900721996386723,0.544654174454897,161.70554891606128,0,0
NGA.24.4_1,2023,Jan-May,2.0,83824.0,0.5723072007389307,809.203143727671,29.446944643362816,0.3627601332077659,0.5956878566285395,237.15580211510462,0,0
NGA.24.5_1,2023,Jan-May,2.0,315700.0,0.5522961268911682,809.8283334912123,30.210029313734292,0.2982750244956985,0.575343572727047,179.53322615809893,0,0
NGA.24.9_1,2023,Jan-May,2.0,227361.0,0.5580330674866866,787.4316284798199,29.77874830410262,0.39749864736381807,0.639137758903216,249.61920212615746,0,0
NGA.24.10_1,2023,Jan-May,2.0,89300.0,0.5561340259392187,803.322966714497,29.679604303520374,0.3519437366847719,0.6281180911123472,230.37058698992547,0,0
NGA.24.13_1,2023,Jan-May,2.0,133600.0,0.4735668544871541,719.5944361779679,30.01659618965062,0.6758013495224255,0.5476083197519578,266.6234105219687,0,0
NGA.24.14_1,2023,Jan-May,2.0,145487.0,0.5600954985934069,806.2371532912599,30.334980791738023,0.35935625186888664,0.5875232115621045,238.0685999114964,0,0
NGA.24.15_1,2023,Jan-May,2.0,85500.0,0.5642064545925973,759.3049390326278,28.757464777827607,0.3759378672201416,0.6387548792971199,276.6165779278117,0,0
NGA.25.8_1,2023,Jan-May,2.0,1680102.0,0.2561602532476199,674.506607657477,29.950171890766388,14.858135941383894,0.2985642677902291,327.95141417234424,1,1
NGA.25.5_1,2023,Jan-May,2.0,892370.0,0.15901022792213174,650.9328021975251,30.314469297912364,18.519855312295224,0.18169352098598876,336.17422599586536,0,0
NGA.25.14_1,2023,Jan-May,2.0,1468848.0,0.20551567351406952,717.3927163854123,29.683891152033436,3.5534558435921153,0.26060692438423433,353.7401303335928,0,0
NGA.25.15_1,2023,Jan-May,2.0,1075299.0,0.13797353912914637,668.7235108491362,33.870734573878416,15.75261098169369,0.1617106955925313,331.34703030302194,1,1
NGA.25.19_1,2023,Jan-May,2.0,2176946.0,0.15260416935310547,709.1527609246381,33.99013571389652,16.765753440507137,0.19532716885163692,348.3792947853044,0,0
NGA.25.7_1,2023,Jan-May,2.0,552853.0,0.3696348189018713,822.4076177301058,26.145009884170804,0.7501366475401916,0.42862978072991575,375.89770229934413,0,0
NGA.25.9_1,2023,Jan-May,2.0,170041.0,0.43005520157726734,747.3876344151881,27.74706632363159,2.595510294167284,0.5004315339334591,352.91490147657515,0,0
NGA.25.12_1,2023,Jan-May,2.0,1177071.0,0.3961833887675377,683.7879541719477,29.790533851109654,5.0321366011660364,0.43877152385786933,352.4924838605781,1,1
NGA.25.13_1,2023,Jan-May,2.0,1596566.0,0.30192280414054806,691.1566284768943,30.08341487303381,10.241582734135863,0.4044200135105389,344.1541669352546,4,3
NGA.25.19_1,2023,Jan-May,2.0,1751180.0,0.15260416935310547,709.1527609246381,33.99013571389652,16.765753440507137,0.19532716885163692,348.3792947853044,0,0
NGA.25.1_1,2023,Jan-May,2.0,1764746.0,0.13776375483372,607.0699921333597,35.0574123719797,11.651166406750958,0.15691192962103634,320.160305596615,0,0
NGA.25.2_1,2023,Jan-May,2.0,2451862.0,0.14912373600271459,542.2853156054348,34.82315439866907,16.102086039908723,0.16921150887908598,271.5062390419035,0,0
NGA.25.3_1,2023,Jan-May,2.0,3496860.0,0.24512742254434491,650.1346365387376,31.111611538448862,7.411098583669528,0.2770434958990639,357.134839993803,0,0
NGA.25.4_1,2023,Jan-May,2.0,896790.0,0.3161744525208305,628.6495828881756,28.97091721674172,6.013341538983564,0.3576689635923085,307.27815047833235,0,0
NGA.25.6_1,2023,Jan-May,2.0,649857.0,0.4206896764358708,595.2398387568369,27.767765038378,1.055508097547954,0.4825664869873005,290.3286911293112,0,0
NGA.25.10_1,2023,Jan-May,2.0,1271499.0,0.1717680438545873,613.571362326727,34.91981222247748,9.575885136509472,0.18918632429313317,331.6454944813932,0,0
NGA.25.11_1,2023,Jan-May,2.0,1108185.0,0.17646767939976404,610.6511362525487,32.64136480423429,16.97104537563141,0.2134781640547706,306.21227198021757,0,0
NGA.25.16_1,2023,Jan-May,2.0,2257499.0,0.1502359628641316,641.5829561924123,32.6705530538878,15.720841816326816,0.16224849158698385,299.11487835191053,0,0
NGA.25.17_1,2023,Jan-May,2.0,1608369.0,0.3702431694805668,646.9455123581108,27.864053624878835,2.6698518941055114,0.40293711711286195,317.7250531627846,0,0
NGA.25.18_1,2023,Jan-May,2.0,1938107.0,0.21080657773867295,609.0790184516374,31.094508454322938,12.127312776745363,0.23363245177364234,291.86090664020674,0,0
NGA.26.1_1,2023,Jan-May,2.0,148001.0,0.49837297904282635,1081.5837663049347,30.64981840923453,0.3551883668106492,0.5475277399924635,282.72923810183124,0,0
NGA.26.13_1,2023,Jan-May,2.0,95110.0,0.5633679727135946,1001.7589321794244,29.9304482967603,0.30393723384829285,0.6019775747510115,206.70616530446986,0,0
NGA.26.8_1,2023,Jan-May,2.0,431546.0,0.4697702329879722,905.6607331346158,31.869969279792418,0.374559901148837,0.4724411578885868,199.3063409427192,0,0
NGA.26.3_1,2023,Jan-May,2.0,182156.0,0.46675073239786474,819.4227975783097,30.773460340312102,0.28732588776056117,0.4897014218063731,238.82716711738524,0,0
NGA.26.11_1,2023,Jan-May,2.0,154247.0,0.48810602761295036,833.6991003253534,31.282517092502516,0.28728967718241594,0.5040404518009579,195.04409443499372,1,2
NGA.26.5_1,2023,Jan-May,2.0,103408.0,0.4897683309502859,775.0150540478771,30.255982232154338,0.27851612538668796,0.5515843034780269,173.9628431704961,3,14
NGA.26.2_1,2023,Jan-May,2.0,145883.0,0.47311952798564555,746.4756724036681,31.666577725415625,0.26730209884054607,0.5116492202736183,143.31618109998462,0,0
NGA.26.6_1,2023,Jan-May,2.0,120906.0,0.4244892915842835,967.080298302416,31.84059139873683,1.0223596209993737,0.4710476245107853,249.66974487922715,0,0
NGA.26.7_1,2023,Jan-May,2.0,152197.0,0.4995371616421406,1014.8474826012256,30.538358405872383,0.32127353771393513,0.5528756968008891,268.8282279411125,0,0
NGA.26.4_1,2023,Jan-May,2.0,268101.0,0.488092752819147,1052.044464966613,31.392431993490927,0.7939607206112241,0.5170933283550189,286.08330797617555,0,0
NGA.26.12_1,2023,Jan-May,2.0,155269.0,0.4903998322803711,810.1442078160098,29.264527930753,0.29070444856748634,0.5627311478358892,227.43398516452604,2,2
NGA.27.1_1,2023,Jan-May,1.0,225605.0,0.4418233891467,750.7488524452034,32.62316949292589,0.30353877057803574,0.4650448666478321,198.0532829947228,0,0
NGA.27.3_1,2023,Jan-May,1.0,316902.0,0.37597781623183996,866.0351342061434,33.69135651475549,1.9475859107948315,0.400419597626835,155.10685728956133,0,0
NGA.27.7_1,2023,Jan-May,1.0,272946.0,0.4758027329366212,761.4926699225305,31.409742458679215,0.24017277940904488,0.47493044313449,149.01292361559135,0,0
NGA.27.8_1,2023,Jan-May,1.0,216635.0,0.4333990096368338,785.8020880147718,31.363214595226292,0.333656628830361,0.45535233096717304,146.63749239341593,0,0
NGA.27.10_1,2023,Jan-May,1.0,206418.0,0.43195029160864834,758.1602310525765,31.012891578311663,0.2988501356002612,0.46352142920604056,171.86278139639185,0,0
NGA.27.12_1,2023,Jan-May,1.0,196490.0,0.4809308817355502,759.5005621677888,30.346582117135608,0.2739486662817305,0.5094888593843745,223.144435218083,0,0
NGA.27.13_1,2023,Jan-May,1.0,358407.0,0.47821974964823716,790.4260693353016,30.69093228357705,0.31026572407299324,0.5024719031322115,138.61384278669163,0,0
NGA.27.17_1,2023,Jan-May,1.0,411341.0,0.43633489427934186,739.8496761802251,30.199164285162215,0.31369545420929124,0.46641098509786133,141.47824620043767,0,0
NGA.27.5_1,2023,Jan-May,2.0,253004.0,0.4187961699394342,805.419784850772,31.869676561914616,0.5228648325147276,0.46558989785048105,188.81621010720556,0,0
NGA.27.6_1,2023,Jan-May,2.0,350307.0,0.33424972043746903,818.0505318927754,34.673759085043834,4.372716689163289,0.3490140588792919,185.520850338037,0,0
NGA.27.9_1,2023,Jan-May,2.0,156860.0,0.46660059020225364,975.2326710866689,30.13257117450632,0.35228437137284935,0.5296170827427645,305.5491913793476,0,0
NGA.27.18_1,2023,Jan-May,2.0,176698.0,0.4192871059823751,985.1931183920941,29.01443238538515,0.3269675273698034,0.47999778733683546,235.8497987656841,0,0
NGA.27.19_1,2023,Jan-May,2.0,270180.0,0.42747072696796723,920.2832252656586,30.714784468990956,0.28102417227340154,0.4904051403463235,269.72509495910543,0,0
NGA.27.20_1,2023,Jan-May,2.0,314129.0,0.44424595413557827,900.5371056869321,30.221305307786967,0.45870942601570236,0.48894249622649005,149.39335000294037,0,0
NGA.27.22_1,2023,Jan-May,2.0,402486.0,0.4440595359314116,908.2691563014725,29.607902660822237,0.37823902051304076,0.48175414501700137,178.49085564099605,0,0
NGA.27.23_1,2023,Jan-May,2.0,367320.0,0.44732763609768506,944.5651320537418,30.688459857696635,0.677750861442362,0.525493861294836,279.23316895570014,0,0
NGA.27.24_1,2023,Jan-May,2.0,142064.0,0.38778520979605485,951.295104099049,29.504390444205864,1.9764836473518679,0.4403874767821985,272.7948896385071,0,0
NGA.27.2_1,2023,Jan-May,2.0,97846.0,0.41257934922793077,858.5644755585079,31.45084723417455,0.2801142790473972,0.40666085844528715,72.23800815950085,0,0
NGA.27.4_1,2023,Jan-May,2.0,295179.0,0.4992634291299561,955.6915641648238,31.278572114112333,0.2622298323112273,0.47881495604784935,105.37136470699642,1,8
NGA.27.11_1,2023,Jan-May,2.0,265720.0,0.4363915029792936,987.7655928400739,31.352977807617993,0.3604032368979793,0.4392798148506407,138.0290541114745,0,0
NGA.27.14_1,2023,Jan-May,2.0,309929.0,0.44257336162464583,944.1488232277259,32.17201488509291,0.2671532335166296,0.4221563211535624,105.89658119906784,0,0
NGA.27.15_1,2023,Jan-May,2.0,340894.0,0.46594010463636026,884.3017638084093,31.140728731661113,0.4011072748006464,0.4574047573677931,113.72696040183597,0,0
NGA.27.16_1,2023,Jan-May,2.0,367529.0,0.4750799341880733,891.8667963734653,31.502737923912573,0.2786135516710632,0.48570089608680217,125.56504734882249,0,0
NGA.27.21_1,2023,Jan-May,2.0,301072.0,0.44019372306849797,879.4052406281374,32.26943316901036,0.24119027494736925,0.4238646387195706,90.6284544732031,0,0
NGA.27.25_1,2023,Jan-May,2.0,139626.0,0.4642117781370345,826.5656220525723,31.240672701816507,0.29883490676078706,0.5035557493180763,143.43988976095787,0,0
NGA.28.1_1,2023,Jan-May,2.0,551775.0,0.308102008551765,525.6342175673732,32.79902476809756,1.9807236568086377,0.3199331088726881,281.02049755925384,0,0
NGA.28.2_1,2023,Jan-May,2.0,438239.0,0.5553207426862604,564.1653870988409,28.179142160903286,0.41904217328745713,0.5738381098716602,276.2380056449685,0,0
NGA.28.6_1,2023,Jan-May,2.0,121452.0,0.5805726992767614,587.467952756641,28.754522004805334,0.86878231656712,0.6210202366374474,318.69377261635424,0,0
NGA.28.7_1,2023,Jan-May,2.0,1188599.0,0.433330778209916,658.6906228965013,29.303330474712542,1.7964109452240056,0.49092927236444783,359.1260489987509,0,0
